claim_id,claim_amount,days_to_submit,previous_claims_count,customer_tenure,location_risk_score,claim_type,is_fraud
9101,3706.7640726574373,46,5,7.252908566492942,0.41663899756037787,Health,0
841,2998.511741335267,17,3,2.47341524687575,0.7863687066820805,Property,0
8136,918.2804731893239,42,2,3.5874053365736263,0.43944249575352323,Auto,0
6437,1503.9823126379702,22,0,9.286294350852788,0.21321278030569005,Auto,0
9699,3561.989664717171,30,3,5.8999026197411055,0.9131037411713417,Health,1
6199,2046.305455363519,41,1,8.042258579441626,0.6653850353577471,Property,0
2794,1634.7554085770546,50,1,7.099802061661198,0.4196173731518935,Health,0
7625,2367.135177068132,13,4,4.32014912201368,0.6566985907781692,Health,0
8474,3040.8613760940516,47,1,6.682802312033895,0.31686746421161205,Auto,0
7889,1360.812303377906,29,3,2.8902869128040853,0.7349815384622,Life,0
6607,1731.439067822255,46,0,5.201110441199898,0.3097365496533243,Property,0
9194,773.0039348233878,26,2,5.563813483124448,0.37453420281421834,Property,0
8247,1292.9425741243224,14,1,8.762927208172801,0.38170349303482226,Life,0
1392,3899.9922447647796,58,2,2.2369117399294556,0.5446145964942526,Health,0
1921,2951.4016574835196,30,1,2.571176836812267,0.45487110856492374,Life,0
7018,3561.2025841948516,18,1,9.127724036318092,0.38271322220808673,Property,0
3621,2587.1456602469802,49,0,3.5396513206844356,0.26908256581521367,Health,0
4848,1599.832778274594,54,1,9.395415637693297,0.742274144044537,Life,0
2291,3231.534789074021,59,1,4.090603934755151,0.6628694804462691,Life,0
2133,2956.1751590947024,41,1,4.252465288245364,0.4113555830920002,Health,0
550,1690.0527291052415,57,4,5.639569319979466,0.5920710810921144,Property,0
1740,1241.8341436214523,43,3,2.033647370264111,0.23637654974190692,Property,0
5289,2842.621090546303,53,4,4.3029600969929245,0.6936770925367461,Life,0
1817,1061.1222022933891,55,5,6.23129386372358,0.16847127742597817,Life,0
4698,2132.0050300330217,37,3,8.633221280595377,0.5636475552060377,Health,0
5181,1563.2322993572354,28,2,8.55134736273,0.1810622954911546,Property,0
3018,1829.1069312842396,19,0,4.478316109379767,0.5060519946666773,Auto,0
17,2497.4367144790185,21,1,6.412169717719963,0.29121345881352073,Health,0
1770,2091.604291074996,50,2,4.0829162040175095,0.224756849838991,Health,0
1888,1209.6809587059884,22,2,9.640575031077162,0.33994051642334394,Auto,0
2152,2350.8796940316533,48,0,4.164543424685896,0.32643400213236773,Property,0
1642,2002.5715123899063,35,2,4.6823725254693365,0.10987582826093041,Property,0
7846,704.1630290087321,37,2,3.42734861295168,0.5305100418894655,Health,0
4193,-1296.1271813378426,18,1,7.901512932165113,0.5674638421244818,Auto,0
9432,1954.9437673481575,42,4,7.955910249859155,0.6625693263712404,Life,0
8898,882.7462611039471,16,3,7.411595263565732,0.37712336048180595,Property,0
533,897.9317805157598,45,3,9.257678804244382,0.3451014786460533,Life,0
132,434.4145239146664,27,2,9.322575684432497,0.3041449842934711,Property,0
7722,1473.4972007453093,48,0,2.8315502053910464,0.23275094784351213,Life,0
8458,1037.1360984218452,12,1,3.120357745027074,0.8032032816861259,Auto,0
964,1405.9524532338767,37,2,2.6609394464105494,0.21515115977581303,Life,0
8719,1247.470469774647,28,2,4.072851678986365,0.5656255228644189,Health,0
6412,-163.5338313527302,15,3,7.941782005696677,0.5656317928268476,Property,0
8285,3593.1878883029067,46,1,5.909104437753121,0.20036078853063996,Health,0
7853,2665.0257993161827,37,1,2.3419855527431137,0.38611761913851983,Life,0
1095,1504.0055744395358,38,2,9.492156973313701,0.38691875982820007,Life,0
6929,876.3039308931768,23,2,6.1491386393407055,0.30944398243680105,Auto,0
9254,2290.653494972245,18,2,4.96519462928349,0.3846230540571049,Auto,0
1561,1041.4043995751222,21,0,4.1165138193186035,0.7930683924327445,Auto,0
1670,1803.6521975070452,33,3,7.02783494650179,0.6254469259587606,Auto,0
6087,215.52062993639365,21,1,5.688590599949181,0.5618390899903035,Life,0
6669,2647.156391897898,45,2,9.411167743539114,0.48825968762030014,Auto,0
5933,-228.84221968442534,33,1,4.602371141154161,0.26772753151510126,Health,0
8829,990.2828340365047,10,1,8.756975604945353,0.503881622907595,Auto,0
7945,856.4710129080348,28,1,3.414327240682524,0.21325643061083893,Health,0
3508,2543.1121513786725,41,3,3.870146889436059,0.6806799731547897,Life,0
2002,659.9445348484919,46,1,9.100775340865763,0.6178390177842457,Health,0
5866,1398.5963382402354,58,3,9.219039299684471,0.6257983767983234,Property,0
168,1318.09857049315,23,0,4.610672545456835,0.5939320532128977,Health,0
2588,975.0391795970852,40,1,4.3394643277068115,0.5367548255840606,Auto,0
5905,1736.3381834534778,32,2,7.771914176382279,0.7131232182697697,Auto,0
9529,4862.550664134765,62,2,4.487306665583317,0.41902369275282336,Auto,1
6384,2531.4853922582947,43,3,2.695722924129197,0.15626936846324457,Auto,0
7824,3450.4232294826897,44,4,4.453811010800558,0.5000202311247629,Life,0
9779,2355.9866105866518,30,5,5.9659376161317965,0.3697430958037685,Life,1
4629,2330.791714001154,14,2,8.078254352376515,0.6118941028823357,Health,0
8560,1352.2977586577197,41,1,9.02862166458981,0.6375401600875172,Life,0
9291,2373.1740527193133,41,3,3.9805495994531706,0.4689808991314179,Property,0
6874,-51.578623361964276,14,0,2.5442984867475493,0.4823471628770506,Property,0
6521,1784.1890022438274,11,0,8.925508562181221,0.700841143156187,Health,0
8979,1261.3856040135058,51,1,6.018526460785076,0.36460173981425326,Property,0
6647,1207.6939143948216,37,4,8.294913197853418,0.8428445713156045,Health,0
9825,3740.518062689584,39,1,3.1271306155932264,0.4866651667151639,Property,1
210,2474.510682397401,21,0,4.512452488130146,0.2986405806716871,Life,0
5278,763.8798824867044,50,0,7.709117014217609,0.2236553065373772,Auto,0
1919,1309.7903238670497,45,2,2.9243140517687136,0.24914888198709403,Health,0
718,1666.1314040444934,39,1,6.3784195361772325,0.7770212132803044,Life,0
4868,1926.4886086660606,32,5,8.506589967904802,0.7816225189292786,Health,0
7834,2314.3625896120184,25,1,8.426363790522903,0.6471758120263157,Health,0
1298,2480.75749676753,35,0,3.477953079247869,0.641250770834774,Health,0
9193,2384.248012762426,41,1,9.369827300324868,0.6726514332499455,Auto,0
4617,-1758.5780843050507,27,0,5.026749522945202,0.685384423078491,Property,0
3128,2259.7233767943803,24,3,4.129634963471065,0.7379985152142485,Property,0
9795,2842.854280888654,25,5,2.521781117930277,0.5029505892313939,Property,1
3979,1066.8659342238273,56,1,3.3259226676525806,0.6710200669756915,Health,0
9924,4914.122788078225,34,3,5.988081247407994,0.830482591464605,Auto,1
8317,2744.796242614552,58,0,3.419137251548891,0.38721768958866093,Auto,0
4393,1380.786072075593,35,0,9.482155567331326,0.448441389433578,Property,0
1287,2639.4541469943897,24,0,7.087191324550773,0.41813240414733377,Property,0
4355,2412.000528272858,44,2,8.552474299110568,0.26054372204460496,Property,0
7013,2296.7141970923344,16,3,8.469673314745059,0.3764949302646372,Property,0
3885,2824.963814995089,19,2,2.2193513232152178,0.4861248521257813,Property,0
5749,755.5483753434808,40,2,8.444241231307767,0.1934624604274463,Auto,0
9169,2230.75161749964,50,0,5.6023814569464285,0.2703237622146501,Property,0
2407,3236.740446943055,37,1,6.337016386906763,0.20105449178918228,Life,0
2013,1216.2085655964327,49,1,4.327608546354227,0.7531022413573627,Life,0
5153,1107.6509520287314,19,1,6.621840025105301,0.39492266781264584,Life,0
8551,1676.5579550736622,24,2,3.437672969087682,0.423096565819804,Auto,0
4376,-1238.1816215708595,37,4,9.527186240245896,0.4176247303532138,Auto,0
8822,2412.1971242397894,40,1,3.631739494055478,0.21598206682062188,Health,0
4273,605.1530194718755,33,3,4.496306810655158,0.7447896822302073,Auto,0
5825,370.9348083977499,16,1,7.575736856639026,0.6732340575815974,Health,0
6699,1077.2008213043239,10,3,8.885021647503738,0.580205366192961,Health,0
7243,1060.5538120061785,14,1,5.932410158059761,0.6144950761104782,Property,0
449,1236.211017437648,42,0,3.9818426990105626,0.6983697732580166,Property,0
2227,1155.7085978578966,12,1,6.424583034320171,0.24544054602997634,Life,0
5756,2735.285572126376,24,1,4.934463963644694,0.7520052815472269,Health,0
810,1219.6938146318341,17,3,4.9404946019345894,0.30910031293885737,Health,0
4180,1780.7789208126533,54,1,9.991425274504966,0.5326424374389777,Property,0
9000,2626.501862406289,55,1,4.359114622938807,0.5203001173249093,Property,0
5438,2349.6012851803293,55,1,4.073440388861976,0.7554147768163942,Health,0
7533,1953.376123978352,11,1,2.003978520424985,0.3596637081062563,Life,0
6369,1463.8554781709315,22,2,3.9763296688699974,0.24444587273117369,Life,0
8416,2217.2439433144673,33,3,5.207329793805909,0.48803342815796286,Life,0
1477,2339.5935183867346,29,2,9.534917523998502,0.6636282164665993,Life,0
1790,230.2641612265822,12,2,8.54817985425495,0.5697558319421349,Auto,0
2008,2974.3214067281806,13,3,7.25636046214896,0.6157593401304239,Life,0
682,1357.794209714741,21,0,5.692428196853901,0.2990907856549119,Auto,0
2816,2864.6372068350793,24,0,7.350261795306177,0.26347509284837445,Life,0
9431,978.6325526239443,57,0,3.924558027780134,0.39965522765032957,Life,0
3774,-101.03292173768588,50,2,2.4709328604902048,0.5195436292356618,Auto,0
6495,2630.2298887816182,17,0,8.097224728920388,0.45779540678234815,Life,0
8878,2823.7886920058554,59,1,2.0989352711612943,0.6047005635119981,Property,0
7361,2377.6799339356216,48,2,5.858834060622497,0.38012804984183496,Auto,0
8366,2690.2773864374476,37,0,7.088964189167516,0.7795173878011626,Property,0
7474,2167.8533387793877,39,1,5.1795537242853324,0.7934338219313661,Health,0
46,1495.9991632946294,37,0,9.291598506203417,0.21726075516065177,Health,0
30,1358.452389563832,32,0,5.355373416126828,0.5933723042760009,Health,0
8250,1766.2861795535105,18,5,3.2228356413451156,0.14971075405617418,Property,0
6935,2766.8507113155383,47,1,6.854806825513221,0.2319381574000107,Health,0
1468,269.91754545689383,31,3,2.3924595936325286,0.6101664396220465,Life,0
1665,1565.0253230474868,24,3,6.578716883791247,0.4762824173980462,Property,0
1416,2519.9476313458117,34,1,4.316721475389869,0.773258033761883,Auto,0
6480,2724.8402163384285,24,3,4.90464568968076,0.7000020868436198,Life,0
4852,2478.5947255756405,28,3,4.142447590557282,0.37516161055360914,Auto,0
2470,3254.5701676087856,58,2,4.962735263137085,0.32751459496887814,Health,0
4373,2570.0860193781496,26,1,2.4535007916295113,0.7383702413410623,Life,0
8524,-108.30793383349496,27,3,8.970799390284798,0.2917457909973564,Life,0
429,-137.8180576176993,48,3,5.844920961637665,0.6379886010937055,Property,0
5244,2994.6273125015155,28,0,6.254885779544625,0.6901402273498042,Life,0
2119,1458.2785824603664,54,1,7.9127623232810675,0.19831627239442137,Property,0
385,1627.9204339507319,31,1,4.42509122488178,0.5181764959917932,Life,0
1945,1566.8244517479989,59,3,2.4541566605507477,0.1471875025696639,Auto,0
4224,34.23518006279687,18,4,2.395136609447005,0.48062099476269443,Auto,0
473,3506.0439573952644,42,3,9.862405814904442,0.5201165295165197,Auto,0
2129,2716.552697561029,51,1,7.033389978698137,0.6199768498441444,Health,0
6556,2006.5769951074742,26,1,2.049981728615273,0.7882232793630818,Auto,0
6998,1142.7590623021874,39,2,5.13480825951975,0.2934099892068917,Health,0
1055,1674.9268448300138,15,0,7.2324985916584525,0.5688624241794185,Health,0
3274,977.2433221271086,28,4,3.0552799417896823,0.34929121922874307,Health,0
4961,897.6182159044272,15,1,3.2350783218206756,0.4259859252726126,Health,0
5363,571.9450712289508,54,2,6.241237025244391,0.36302178359618026,Auto,0
5816,963.2049898065582,43,2,3.0527752624548086,0.37750561212266487,Health,0
811,1591.3103387652852,51,2,5.277740729644818,0.35783151557029724,Life,0
4573,1502.1806523213047,19,2,3.8331136434678355,0.6268905373551198,Health,0
6137,1508.6009865381727,46,1,3.7216513732494736,0.37778481781375595,Health,0
2388,3151.5491766907394,49,3,7.079152623414025,0.15060729019556435,Auto,0
9648,5232.3324990354495,65,1,1.751840502004845,0.4524264642765529,Health,1
6225,1195.9188176224472,45,0,4.442290699208097,0.3465597174363136,Life,0
111,1893.9062813506293,33,0,4.7526576153876645,0.7473399006862603,Property,0
8909,3390.292717439665,22,3,6.663559935531324,0.45755146300521,Auto,0
1745,1877.6071077334182,26,2,9.93525086271688,0.4570718509788826,Auto,0
7851,1154.4021797824978,57,1,6.763859476117915,0.44596479676287204,Property,0
1452,2882.5192574895746,57,3,7.848164149286511,0.5000096846584637,Property,0
319,1859.2663097302152,56,2,3.2946288269729296,0.2812973585217486,Health,0
8593,1693.1307838093314,33,0,7.189548711481112,0.5126717560189245,Property,0
3333,2707.8331863088497,42,0,7.452819718454413,0.26324609009171573,Property,0
1922,623.2823423164252,57,3,5.773818985609605,0.4903186707556517,Life,0
5865,1760.8063887023525,21,4,2.035751487433201,0.4852511135039522,Auto,0
9528,8542.548615967973,41,1,1.465159061352241,0.45777120127582605,Life,1
3685,1094.3318503891544,57,2,7.842308622083154,0.7868270984465728,Health,0
4275,2075.7979980746313,42,0,3.9303742330952467,0.4839882617371467,Auto,0
4889,2709.913320685713,20,3,8.169314945455938,0.3900455946403727,Life,0
5225,1279.4184622544162,19,2,4.306667654183218,0.3833628672097388,Life,0
7472,544.3088227135672,17,1,6.9334361839664265,0.39751045447223493,Health,0
3605,842.2394313508128,49,1,6.3059092977931614,0.707890738534572,Health,0
1052,2985.004305903421,49,3,6.520502565976763,0.5307029468487964,Health,0
4156,2714.4493433697385,34,0,2.8409897790748433,0.39456081493780293,Life,0
9676,2797.9221731167236,35,0,4.230401376410903,0.405483641264374,Health,1
99,1512.6912247153318,20,5,7.8623508377686155,0.5559901147656228,Property,0
7508,941.2943725963671,48,2,7.671695152996709,0.8686584045523457,Health,0
1456,3298.190462056104,41,1,8.319621106776438,0.43875413234824895,Property,0
7688,1714.1702520188371,25,0,3.985319067924654,0.5119452168274297,Life,0
4004,344.1274007586981,22,3,2.076407963730202,0.7547913518734988,Auto,0
6866,2767.414292472979,43,3,3.8914907626881874,0.6171808955608171,Property,0
4509,1859.3634706921505,59,2,9.6859602621158,0.28361006110046794,Property,0
3299,3348.116923412177,24,2,4.421986336841373,0.7467819203157059,Auto,0
3799,877.8277220709505,25,3,8.500942509977513,0.7206686777079727,Life,0
4281,67.5214205446018,31,1,7.031369481169189,0.4319887062270565,Auto,0
9051,773.119630556663,33,1,4.788568841637179,0.6358017388189736,Property,0
6462,2003.714403461662,18,0,3.325005937949223,0.4301335028051625,Auto,0
7912,1540.8968888352463,39,0,4.665364802886226,0.6184521954108368,Health,0
1414,1768.3605159848748,32,5,8.347104543891572,0.7153552802941152,Health,0
540,2726.706023809241,48,3,2.739612300003415,0.6396068053908085,Health,0
5815,2300.5828876607166,57,0,9.648086243095037,0.6902812325502444,Auto,0
8199,2268.62713900198,53,1,7.568125954509625,0.5260748401470882,Life,0
3680,695.847312298876,47,1,4.011598238912275,0.7433717830977883,Auto,0
754,1035.058714951218,30,2,6.560682476172959,0.501243101183224,Life,0
4196,3182.0733155403973,49,1,7.728967121492785,0.3185808256728827,Health,0
2650,1278.3332400059703,40,3,4.516056047752923,0.6783660970383212,Property,0
4522,2835.7755027425433,42,4,6.2972289945526585,0.7816401346988132,Health,0
9519,2602.811497225569,25,1,4.580300116417486,0.7648738949451503,Property,1
3118,3138.016775295998,54,1,8.168132038366956,0.5128217246453515,Property,0
3728,469.7150163163474,14,1,7.103008856785336,0.18812765249389152,Auto,0
3886,-859.6589239901996,59,2,6.0653221748347566,0.6001097102326247,Property,0
7107,1543.4451779792123,26,2,3.949296374078804,0.4310115165333168,Health,0
8068,2123.3007729166593,41,0,9.907744384696596,0.8116069336178817,Life,0
7325,2488.2906115303717,24,3,7.738090193736382,0.7323974584737849,Health,0
8483,14.852767691042459,42,1,8.974201918808474,0.4603349075949169,Health,0
8767,2273.6535919481494,34,1,6.202479662797745,0.6853294931413597,Property,0
6500,3877.4488744775704,57,1,2.5368274021459953,0.7057716150025478,Health,0
8426,2475.6169334651086,41,1,2.4175191710000767,0.2838984661859481,Life,0
7963,3012.6189881210403,28,5,6.2624545368714655,0.5997398275172339,Property,0
601,745.2113200189622,56,0,9.48777900121388,0.25022266717770414,Health,0
9249,-577.2750069278336,14,1,3.639186454799056,0.548616431460763,Property,0
8919,2823.4556840314367,13,1,3.29183621551186,0.7842502900675842,Health,0
6814,581.4762737204678,27,0,6.439587016494214,0.6837399233225094,Life,0
5411,1583.8206317215415,45,2,4.407490414019166,0.17108268270472088,Property,0
8747,1124.7176304809602,47,3,9.668999694142334,0.5819207970145714,Life,0
5522,2908.3679989744824,23,4,6.9795716765835305,0.5956897169853775,Health,0
1044,2165.714572542309,55,2,2.7907399333487417,0.4940874138922453,Auto,0
7334,2751.061011527833,56,2,2.306441962883264,0.34330998345248154,Auto,0
1557,987.5147509019251,12,1,7.30087091335649,0.47826786892747425,Property,0
3739,287.668024066542,27,3,3.7796253502045456,0.7174778726020132,Auto,0
3522,999.5694515693156,45,4,4.212349023167793,0.2247399933470705,Health,0
180,2958.3142921333433,47,1,4.343969440923326,0.24181031974606385,Property,0
2115,1181.6807273628342,30,0,2.828041851349524,0.3637152470889973,Auto,0
1699,2238.935800679046,27,2,9.637714941242372,0.7162707938549188,Life,0
1379,4118.851409743382,25,1,3.5385425024319446,0.22445590783263356,Life,0
7229,3002.3717471020877,17,1,8.180973530433317,0.5119096417818296,Property,0
9143,1385.174446441947,14,1,9.449825367916098,0.5495244175898316,Auto,0
618,2252.263810646995,59,0,4.327437062497261,0.39728247358793317,Life,0
3181,2033.052164319459,21,1,5.376540155864059,0.5880450667194419,Property,0
9851,2766.483238337357,46,2,5.968455149313642,0.6381450663757685,Life,1
1600,1479.1411980192615,10,2,9.031886345352596,0.5250066394448535,Health,0
5963,274.20528169621457,17,1,2.357666996619524,0.7341239840749321,Auto,0
1615,5827.239156380381,19,0,5.511873311174761,0.5663971890636892,Auto,0
5920,3316.855755213555,22,0,4.203123598006829,0.3136037500429644,Auto,0
9591,3974.926369017853,69,3,3.154114479181866,0.9452137110234162,Property,1
3891,3465.909670214496,33,4,7.512652705892953,0.6322645631266177,Property,0
2083,-242.51826867007298,14,2,5.530753972342887,0.38168128050132977,Health,0
4574,798.2590941533431,21,2,5.018052006589486,0.4613303108735908,Health,0
5594,3126.277741412208,10,1,6.589269490579973,0.37623875160538256,Health,0
5121,1214.0753039813196,38,2,4.659976706625001,0.4888850124831541,Health,0
4587,2617.088715522915,23,1,9.315911496111418,0.18121652824619539,Auto,0
4902,824.8556535073967,48,1,9.762342913716543,0.4287259111935161,Health,0
8252,-108.14789055549289,10,0,8.368674803479326,0.4327250635294845,Life,0
5916,3013.401950386981,52,0,2.439403384931155,0.5103840117854349,Property,0
5129,2177.542918867949,51,3,2.852808359117505,0.5258981424930714,Property,0
8334,2670.0440367638917,33,3,8.120408772291555,0.41562369566422724,Property,0
1918,1252.9727295483262,52,0,5.755560228845085,0.5624734499144077,Life,0
8330,1933.2341575928115,11,1,5.419060437036436,0.2655756224275937,Life,0
5707,2327.3020103231047,13,3,9.260111826904232,0.5795173120070076,Health,0
5384,3278.7115303276937,20,1,3.914831481229914,0.6528653517940546,Property,0
6336,2536.880371309459,41,4,3.8944257817331795,0.40149149415016017,Life,0
2054,291.3436643151892,28,2,7.76895146064,0.7635509609015626,Auto,0
7612,877.6924625408674,40,3,9.70088826288533,0.5830869401656037,Auto,0
9209,3542.715380545157,10,1,4.288334791672385,0.454163838753744,Health,0
3963,3404.924745113204,40,2,9.370109698504766,0.28107330278014114,Health,0
1126,2052.4281646888558,10,2,6.831230967003119,0.4788292793369839,Health,0
3428,2577.284333010151,16,1,3.2289630509673772,0.6419762264240998,Health,0
4601,3371.058178760252,45,0,8.98376099393089,0.5812502326941762,Life,0
3721,4340.681543456828,36,2,2.9841326878670413,0.28414443459698313,Auto,0
2389,3005.7852453523824,17,1,7.923788041579483,0.628446107049074,Health,0
1322,2030.851461685804,23,2,2.758107009956918,0.6005596714364148,Property,0
1603,1081.7892447659528,16,2,2.2751766492250844,0.5739921607489508,Health,0
7224,1957.8079814920868,21,1,2.904218001277915,0.34857880447347095,Health,0
7425,1863.398754990667,44,2,8.284746700346817,0.34224189455215676,Auto,0
4336,-159.35232477236542,46,0,5.455145296481822,0.44451700557798535,Property,0
5593,2342.7520776452316,51,0,8.011549307528348,0.4243670226313486,Health,0
4411,2138.1586845984393,21,2,4.201303239885275,0.8682543059396804,Life,0
5858,1570.847918417316,33,3,7.32090565030853,0.5048044732292045,Life,0
9343,2912.8402183337225,29,0,4.81127999987303,0.78439267228096,Health,0
3991,985.6047022740987,11,1,6.090792621926458,0.29828556694640657,Auto,0
6079,4007.4897421983705,59,0,6.293544558045909,0.2518299403910173,Health,0
1559,1481.4662380469135,17,0,8.931892347763934,0.6896103451572432,Auto,0
4682,3581.5056069201582,33,2,3.0573288509988776,0.7187842444239649,Health,0
7557,1886.4919249753175,22,1,5.1377120631719295,0.3378454207503901,Health,0
3772,562.3846145804644,46,0,6.787876873462095,0.5554351491249115,Health,0
8779,1821.5986256577028,39,0,9.90208499399907,0.7872132398938082,Health,0
3457,2401.884544682064,10,2,5.342108672692228,0.6635097946960684,Property,0
8383,3189.5342210029485,28,1,3.516807360328338,0.4724435150568555,Property,0
1354,1162.1035402736575,50,0,9.134807035350935,0.3618816743055688,Life,0
45,1313.8174227095867,44,1,2.9287201951638995,0.553015568545308,Property,0
9872,3850.6637426882867,51,1,5.802379990761677,0.5202116114663402,Life,1
748,1570.8052930188908,22,4,6.047283822285566,0.7997291618481204,Health,0
7917,978.9648140382685,42,1,7.774874652406271,0.5453356861152466,Auto,0
4241,2710.8692343747916,33,2,4.1051926684341495,0.5763256720177917,Health,0
5628,1098.8530049721326,10,4,3.398335009383647,0.6449679746586803,Property,0
4657,-156.36725810659198,34,2,8.008098162853223,0.7779887114917599,Auto,0
4238,3328.316463564199,46,1,7.036441135520307,0.30264628577683483,Property,0
3460,3457.9303254732695,33,2,7.264611342047481,0.14484104187696725,Property,0
7381,2493.08471866901,44,2,5.260601693073284,0.5797478547643319,Life,0
5549,3439.8584194162086,34,3,2.3696367812007457,0.6066722184397935,Life,0
7075,3063.6033006767266,30,2,4.570751521821279,0.7613299040263739,Property,0
5838,564.9852148813042,11,3,2.454911190295763,0.2219636840058591,Auto,0
8091,3248.0827477882376,19,1,9.103182508407249,0.28516853432209266,Life,0
5474,1378.1090245480623,55,0,2.8605437746321245,0.4153321591959772,Auto,0
3614,2788.343239310045,20,3,6.941102537502303,0.4280099937098438,Life,0
7501,2210.834674082213,36,2,6.1020379420195585,0.5445948069057429,Health,0
7053,2562.0307857886246,50,3,2.690666112418862,0.4209524763477821,Life,0
7367,956.4485919003193,52,0,6.048338840276024,0.28259931759153734,Property,0
8019,2858.6532420136573,59,2,6.86112626092306,0.27486518207207755,Life,0
9638,1869.94120844199,20,7,2.8511093177156877,0.705265008690295,Auto,1
9055,1154.2659586077805,56,2,7.628048485156348,0.4635063064175483,Auto,0
664,1830.69913973533,44,1,2.5108445941284137,0.4386244307694529,Health,0
2319,919.5891850658523,28,1,4.202658404493706,0.5567198338973088,Health,0
3542,2926.383723553436,17,0,3.1038653710743187,0.5965654355956828,Property,0
3677,1710.4663732263475,32,2,6.689522838367408,0.665307737350298,Property,0
9599,3224.0208513654766,63,3,4.528640417303376,0.4972229238106465,Health,1
3091,2534.947000926241,13,0,4.728768661259767,0.5239906067759484,Auto,0
675,974.5049170235646,34,4,4.6964512162916,0.40323835323680024,Health,0
8676,2844.869851313301,54,1,7.455312537614109,0.41717998501077486,Property,0
4884,1983.245323945424,48,3,8.324172079136261,0.2086739645478366,Life,0
8079,3606.173166500987,45,2,9.627934296897909,0.3000869402898834,Health,0
1962,3239.9617761734553,50,3,7.991975879240188,0.35107175997954765,Property,0
1840,2364.338127019736,47,2,4.836319678015578,0.6947026785231181,Property,0
7168,3567.968568683157,51,2,3.3198150318236577,0.6764956651249993,Auto,0
9898,4468.500683595788,40,0,4.610688240136236,0.8511180840958232,Health,1
3538,2210.055111055779,23,2,7.131946412760235,0.3321845829366511,Auto,0
8026,727.1944564341777,44,2,8.295813377827349,0.7515291535871765,Property,0
4866,2735.5897041476637,14,5,3.15103532691037,0.3329743453294288,Life,0
4174,2005.2892823517736,27,1,6.564816907117713,0.5154202592661159,Property,0
8088,2304.4827818230383,55,2,7.346987247883128,0.4610811763255471,Property,0
4377,5038.3507098769305,48,0,9.766423907348331,0.47267919603579456,Life,0
6211,2082.1003945872185,14,2,7.949429889090631,0.3481898354103276,Health,0
4766,260.0179376760547,12,2,2.8258465249057414,0.5029924589096516,Auto,0
411,757.8948943535739,17,0,7.4117056632326985,0.6262359512753828,Life,0
613,905.8970220581258,41,2,8.711448221107837,0.6861600432136433,Auto,0
6126,3381.215909869991,51,0,4.792796296724392,0.6283650271469562,Health,0
5210,2178.625926366676,56,4,8.449779295695848,0.31594482617148184,Life,0
1430,2872.3498621907183,10,3,4.777218881394907,0.3795419110535726,Life,0
2425,2558.7312281806653,33,0,2.437224663345668,0.5341835070901487,Life,0
8841,3096.629391473221,12,2,7.905437787935647,0.5096091309576641,Life,0
3833,648.9954054377877,31,0,7.74844840590062,0.4066092801294264,Life,0
4718,2641.2633435940043,29,2,9.94872477854415,0.5935951157755583,Health,0
7185,2814.2577001088735,11,2,6.464004935522014,0.41757892431067595,Property,0
1417,2766.153452357871,24,1,6.585544772757194,0.2403074927158131,Health,0
7199,561.1155361693678,32,2,7.318756368787042,0.6679096287862156,Auto,0
604,2332.5478617838376,59,2,4.437580908585479,0.5681013697645151,Auto,0
1272,609.6670083772985,58,1,5.868975303909462,0.6912685985729327,Auto,0
3964,187.85674659818392,26,1,9.316822330802058,0.4853621686168433,Auto,0
6367,-433.30145385049553,58,1,8.310775193052928,0.48099260459051213,Health,0
8746,2044.8030266953729,23,1,9.746973678562057,0.5037432459448209,Life,0
247,689.200978149989,24,0,6.6239376519191016,0.3914484371881773,Life,0
9226,1624.6428059509324,32,0,2.1024504132099953,0.4240312694715581,Auto,0
1982,1303.041206307431,25,3,8.088230586726535,0.7812694261252479,Auto,0
2835,1836.578818653549,57,3,6.928535389280493,0.6926383931867841,Auto,0
5375,3061.569414702775,39,1,7.121278380658666,0.5718238776670158,Life,0
199,575.0057370893087,32,2,9.59006134042274,0.3102367376202001,Property,0
485,-108.0432224615488,57,1,8.490432085515582,0.6514743534127245,Property,0
6083,1988.032691525641,55,1,3.267912471387822,0.22656167325876098,Life,0
8956,443.1639134672802,23,3,6.768519213264425,0.21498372319422973,Health,0
455,505.0331381575551,11,1,5.71347780853912,0.23137425560304184,Life,0
9798,1451.2479596449766,41,5,6.944115716925095,0.8472318003535461,Auto,1
8826,912.108749309271,49,1,9.166761790797818,0.73185983028173,Health,0
6515,890.1796935442513,23,1,6.788680244796567,0.4585010008266556,Property,0
1721,1779.2286278405516,31,0,5.824463590603056,0.22180968118318115,Auto,0
7050,3337.914649730707,20,1,3.628066629620098,0.5397531729110503,Life,0
6382,1566.8075778674888,44,4,9.450644131326968,0.526800569163165,Auto,0
8165,5350.716526768281,59,3,9.872105880979717,0.5300429088022881,Property,0
5767,2584.829157346908,58,2,8.568408183507788,0.39250995074443684,Health,0
5809,1733.1446458022745,31,0,3.1529648947184876,0.3319749937740926,Health,0
4626,830.9304621251791,41,1,3.770643628223815,0.5119130487828913,Property,0
862,3729.345512070716,31,1,5.435615939431896,0.4470093555405809,Life,0
2094,2791.3186538481436,21,2,3.9580195918192977,0.2590079992888316,Health,0
947,1040.1551167391194,57,2,3.638225932941304,0.6574699360843248,Auto,0
5641,1701.5504425469362,19,1,8.103025689280308,0.6812243825353469,Life,0
1444,2636.331011622876,29,2,5.764951394355962,0.3511858675558409,Property,0
